date,india_retail_mobility,india_grocery_mobility,india_transit_mobility,india_workplace_mobility,india_residential_mobility,delhi_retail_mobility,wb_retail_mobility,mh_retail_mobility,tn_retail_mobility,dl_workplace_mobility,wb_workplace_mobility,mh_workplace_mobility,tn_workplace_mobility,dl_transit_mobility,wb_transit_mobility,mh_transit_mobility,tn_transit_mobility
2020-07-29,-60.0,-13.428571428571429,-42.0,-32.285714285714285,16.285714285714285,-53.857142857142854,-72.0,-69.57142857142857,-60.42857142857143,-39.42857142857143,-40.57142857142857,-45.57142857142857,-33.0,-51.285714285714285,-55.714285714285715,-56.42857142857143,-40.57142857142857
2020-07-30,-59.285714285714285,-11.714285714285714,-41.142857142857146,-31.857142857142858,16.0,-53.42857142857143,-67.85714285714286,-68.57142857142857,-59.857142857142854,-39.42857142857143,-36.0,-45.142857142857146,-33.0,-51.0,-50.714285714285715,-55.57142857142857,-40.142857142857146
2020-07-31,-58.857142857142854,-11.142857142857142,-40.857142857142854,-32.142857142857146,16.0,-52.57142857142857,-67.57142857142857,-67.85714285714286,-59.42857142857143,-39.42857142857143,-36.0,-44.857142857142854,-33.142857142857146,-50.57142857142857,-50.714285714285715,-54.857142857142854,-40.0
2020-08-01,-58.142857142857146,-10.0,-40.285714285714285,-32.57142857142857,15.714285714285714,-52.42857142857143,-64.14285714285714,-67.14285714285714,-58.57142857142857,-40.42857142857143,-32.857142857142854,-44.714285714285715,-33.714285714285715,-50.714285714285715,-46.857142857142854,-54.142857142857146,-39.285714285714285
2020-08-02,-56.857142857142854,-7.857142857142857,-39.285714285714285,-32.142857142857146,15.285714285714286,-51.0,-63.714285714285715,-66.0,-58.42857142857143,-40.42857142857143,-33.285714285714285,-44.142857142857146,-33.857142857142854,-50.0,-47.0,-52.857142857142854,-39.142857142857146
2020-08-03,-56.714285714285715,-7.857142857142857,-39.285714285714285,-34.142857142857146,15.142857142857142,-51.0,-62.714285714285715,-65.42857142857143,-57.857142857142854,-43.714285714285715,-33.285714285714285,-45.0,-33.857142857142854,-50.285714285714285,-46.285714285714285,-52.57142857142857,-38.714285714285715
2020-08-04,-56.42857142857143,-7.714285714285714,-39.285714285714285,-34.285714285714285,14.857142857142858,-51.0,-62.57142857142857,-65.42857142857143,-57.142857142857146,-43.857142857142854,-33.285714285714285,-45.42857142857143,-33.714285714285715,-50.42857142857143,-46.57142857142857,-52.857142857142854,-38.285714285714285
2020-08-05,-56.0,-8.857142857142858,-39.714285714285715,-34.142857142857146,14.714285714285714,-50.714285714285715,-62.285714285714285,-65.71428571428571,-56.142857142857146,-43.857142857142854,-33.142857142857146,-45.714285714285715,-33.285714285714285,-50.57142857142857,-46.857142857142854,-53.714285714285715,-38.0
2020-08-06,-55.57142857142857,-10.285714285714286,-40.0,-34.0,14.571428571428571,-50.714285714285715,-61.57142857142857,-65.57142857142857,-55.857142857142854,-43.714285714285715,-32.857142857142854,-45.714285714285715,-33.0,-50.857142857142854,-47.0,-54.285714285714285,-38.285714285714285
2020-08-07,-55.0,-11.0,-40.0,-33.285714285714285,14.0,-50.714285714285715,-60.285714285714285,-65.14285714285714,-55.285714285714285,-43.57142857142857,-32.285714285714285,-45.42857142857143,-32.57142857142857,-51.142857142857146,-46.42857142857143,-54.42857142857143,-38.285714285714285
2020-08-08,-54.57142857142857,-11.857142857142858,-40.285714285714285,-32.285714285714285,13.714285714285714,-50.142857142857146,-63.285714285714285,-64.57142857142857,-54.714285714285715,-42.57142857142857,-34.857142857142854,-44.57142857142857,-31.714285714285715,-50.857142857142854,-50.285714285714285,-54.42857142857143,-38.714285714285715
2020-08-09,-54.714285714285715,-13.714285714285714,-40.714285714285715,-31.714285714285715,13.571428571428571,-50.857142857142854,-62.0,-64.42857142857143,-54.57142857142857,-42.714285714285715,-33.142857142857146,-44.285714285714285,-31.142857142857142,-51.285714285714285,-49.42857142857143,-54.857142857142854,-38.857142857142854
2020-08-10,-53.42857142857143,-13.142857142857142,-40.285714285714285,-29.285714285714285,13.142857142857142,-50.0,-60.857142857142854,-63.857142857142854,-53.714285714285715,-39.285714285714285,-32.142857142857146,-43.0,-30.714285714285715,-50.42857142857143,-49.0,-54.714285714285715,-38.714285714285715
2020-08-11,-52.42857142857143,-12.857142857142858,-40.0,-29.0,13.0,-49.142857142857146,-59.42857142857143,-62.57142857142857,-53.285714285714285,-39.285714285714285,-31.571428571428573,-42.142857142857146,-31.142857142857142,-50.0,-48.285714285714285,-53.714285714285715,-39.0
2020-08-12,-51.714285714285715,-11.714285714285714,-39.42857142857143,-29.285714285714285,13.0,-49.0,-54.714285714285715,-61.857142857142854,-52.857142857142854,-40.857142857142854,-26.142857142857142,-42.0,-31.0,-50.42857142857143,-42.857142857142854,-53.285714285714285,-38.714285714285715
2020-08-13,-51.57142857142857,-11.857142857142858,-39.42857142857143,-29.285714285714285,13.0,-49.285714285714285,-54.42857142857143,-61.57142857142857,-52.285714285714285,-41.714285714285715,-25.857142857142858,-41.714285714285715,-30.857142857142858,-50.857142857142854,-42.857142857142854,-52.857142857142854,-38.142857142857146
2020-08-14,-51.142857142857146,-11.714285714285714,-39.142857142857146,-29.285714285714285,13.142857142857142,-48.142857142857146,-54.714285714285715,-61.57142857142857,-51.57142857142857,-41.714285714285715,-25.714285714285715,-41.714285714285715,-30.714285714285715,-50.142857142857146,-43.285714285714285,-52.857142857142854,-37.57142857142857
2020-08-15,-51.142857142857146,-11.857142857142858,-39.142857142857146,-31.142857142857142,13.428571428571429,-50.285714285714285,-50.857142857142854,-61.714285714285715,-51.42857142857143,-46.57142857142857,-23.428571428571427,-43.857142857142854,-32.857142857142854,-52.0,-39.42857142857143,-53.285714285714285,-37.285714285714285
2020-08-16,-51.0,-11.714285714285714,-39.142857142857146,-31.142857142857142,13.428571428571429,-49.857142857142854,-51.142857142857146,-61.714285714285715,-51.42857142857143,-46.285714285714285,-24.0,-43.714285714285715,-32.857142857142854,-51.714285714285715,-39.857142857142854,-53.42857142857143,-37.142857142857146
2020-08-17,-51.0,-12.0,-39.0,-30.857142857142858,13.428571428571429,-49.857142857142854,-51.57142857142857,-61.714285714285715,-51.285714285714285,-46.142857142857146,-24.0,-43.714285714285715,-32.714285714285715,-51.42857142857143,-40.285714285714285,-53.42857142857143,-37.0
2020-08-18,-50.857142857142854,-11.857142857142858,-38.714285714285715,-30.142857142857142,13.285714285714286,-49.714285714285715,-51.857142857142854,-61.57142857142857,-50.857142857142854,-45.714285714285715,-23.428571428571427,-43.57142857142857,-31.714285714285715,-51.0,-40.285714285714285,-53.42857142857143,-36.285714285714285
2020-08-19,-50.57142857142857,-11.142857142857142,-38.0,-29.0,13.0,-50.142857142857146,-51.285714285714285,-60.857142857142854,-50.57142857142857,-44.57142857142857,-23.142857142857142,-43.0,-31.428571428571427,-50.57142857142857,-39.142857142857146,-52.285714285714285,-35.857142857142854
2020-08-20,-50.42857142857143,-10.857142857142858,-37.714285714285715,-28.857142857142858,12.857142857142858,-49.57142857142857,-55.857142857142854,-60.0,-50.142857142857146,-43.857142857142854,-27.857142857142858,-42.57142857142857,-31.428571428571427,-49.714285714285715,-44.0,-51.42857142857143,-35.285714285714285
2020-08-21,-50.42857142857143,-10.571428571428571,-37.57142857142857,-29.0,13.0,-50.0,-60.42857142857143,-59.285714285714285,-49.57142857142857,-43.714285714285715,-32.857142857142854,-42.57142857142857,-31.714285714285715,-49.57142857142857,-49.142857142857146,-50.57142857142857,-34.42857142857143
2020-08-22,-50.42857142857143,-10.428571428571429,-37.142857142857146,-27.857142857142858,12.857142857142858,-47.142857142857146,-59.857142857142854,-59.285714285714285,-50.142857142857146,-38.57142857142857,-30.285714285714285,-42.142857142857146,-31.571428571428573,-47.0,-48.0,-50.0,-34.42857142857143
2020-08-23,-50.42857142857143,-10.571428571428571,-36.857142857142854,-27.714285714285715,12.857142857142858,-46.857142857142854,-60.142857142857146,-59.0,-49.857142857142854,-38.714285714285715,-29.714285714285715,-41.57142857142857,-31.428571428571427,-46.57142857142857,-48.285714285714285,-49.285714285714285,-33.857142857142854
2020-08-24,-50.285714285714285,-10.285714285714286,-36.57142857142857,-27.714285714285715,12.857142857142858,-46.42857142857143,-59.857142857142854,-58.42857142857143,-49.714285714285715,-38.57142857142857,-29.428571428571427,-41.285714285714285,-31.714285714285715,-46.57142857142857,-48.142857142857146,-48.57142857142857,-33.57142857142857
2020-08-25,-50.0,-10.142857142857142,-36.285714285714285,-27.714285714285715,12.857142857142858,-46.285714285714285,-59.42857142857143,-58.0,-49.57142857142857,-38.57142857142857,-29.285714285714285,-41.142857142857146,-31.857142857142858,-46.42857142857143,-48.0,-47.857142857142854,-33.57142857142857
2020-08-26,-49.857142857142854,-10.0,-36.0,-27.428571428571427,12.714285714285714,-45.142857142857146,-59.857142857142854,-58.0,-49.57142857142857,-37.714285714285715,-29.142857142857142,-41.142857142857146,-31.857142857142858,-45.42857142857143,-48.857142857142854,-47.714285714285715,-33.57142857142857
2020-08-27,-49.714285714285715,-10.0,-35.857142857142854,-27.142857142857142,12.714285714285714,-44.714285714285715,-59.57142857142857,-58.142857142857146,-49.57142857142857,-37.285714285714285,-29.0,-41.285714285714285,-31.714285714285715,-45.0,-48.57142857142857,-47.714285714285715,-33.714285714285715
2020-08-28,-49.57142857142857,-10.142857142857142,-35.714285714285715,-26.714285714285715,12.571428571428571,-45.285714285714285,-54.42857142857143,-59.0,-49.857142857142854,-37.285714285714285,-23.285714285714285,-41.142857142857146,-31.571428571428573,-45.285714285714285,-42.857142857142854,-48.57142857142857,-34.142857142857146
2020-08-29,-49.0,-9.285714285714286,-35.142857142857146,-25.0,12.142857142857142,-45.285714285714285,-54.142857142857146,-58.714285714285715,-48.714285714285715,-36.857142857142854,-23.0,-38.714285714285715,-28.857142857142858,-45.0,-42.714285714285715,-48.285714285714285,-33.285714285714285
2020-08-30,-48.57142857142857,-8.571428571428571,-34.714285714285715,-24.714285714285715,12.142857142857142,-45.57142857142857,-53.285714285714285,-58.57142857142857,-48.57142857142857,-36.857142857142854,-22.714285714285715,-38.714285714285715,-28.571428571428573,-45.0,-41.714285714285715,-48.285714285714285,-33.0
2020-08-31,-48.57142857142857,-9.285714285714286,-35.0,-25.142857142857142,12.285714285714286,-45.285714285714285,-57.57142857142857,-58.285714285714285,-48.42857142857143,-36.857142857142854,-28.0,-38.714285714285715,-28.857142857142858,-44.714285714285715,-46.42857142857143,-48.0,-32.857142857142854
2020-09-01,-48.42857142857143,-9.142857142857142,-34.857142857142854,-25.571428571428573,12.285714285714286,-45.0,-57.714285714285715,-58.285714285714285,-48.0,-36.857142857142854,-28.428571428571427,-39.57142857142857,-28.714285714285715,-44.57142857142857,-46.57142857142857,-48.285714285714285,-32.42857142857143
2020-09-02,-48.142857142857146,-9.0,-34.714285714285715,-25.714285714285715,12.285714285714286,-45.0,-57.142857142857146,-57.714285714285715,-47.714285714285715,-36.857142857142854,-28.285714285714285,-39.142857142857146,-28.857142857142858,-44.57142857142857,-46.0,-47.714285714285715,-32.142857142857146
2020-09-03,-47.57142857142857,-8.142857142857142,-34.285714285714285,-25.571428571428573,12.285714285714286,-45.0,-52.285714285714285,-57.285714285714285,-47.42857142857143,-36.857142857142854,-22.857142857142858,-38.857142857142854,-28.857142857142858,-44.714285714285715,-40.57142857142857,-47.285714285714285,-32.0
2020-09-04,-47.142857142857146,-7.714285714285714,-34.0,-25.571428571428573,12.285714285714286,-44.57142857142857,-52.285714285714285,-56.142857142857146,-47.142857142857146,-36.714285714285715,-23.142857142857142,-38.57142857142857,-28.714285714285715,-44.57142857142857,-40.714285714285715,-46.142857142857146,-31.857142857142858
2020-09-05,-46.285714285714285,-6.571428571428571,-33.285714285714285,-25.0,12.142857142857142,-45.142857142857146,-51.714285714285715,-55.285714285714285,-47.0,-36.714285714285715,-22.714285714285715,-38.42857142857143,-28.571428571428573,-44.714285714285715,-40.285714285714285,-45.142857142857146,-32.0
2020-09-06,-45.285714285714285,-5.142857142857143,-32.285714285714285,-24.857142857142858,12.0,-44.857142857142854,-51.0,-54.857142857142854,-42.714285714285715,-36.857142857142854,-22.714285714285715,-38.857142857142854,-24.714285714285715,-44.285714285714285,-39.714285714285715,-44.57142857142857,-27.857142857142858
2020-09-07,-45.0,-4.857142857142857,-32.142857142857146,-24.714285714285715,12.0,-45.142857142857146,-51.0,-54.714285714285715,-42.57142857142857,-37.0,-22.857142857142858,-39.0,-24.142857142857142,-44.142857142857146,-39.857142857142854,-44.57142857142857,-27.857142857142858
2020-09-08,-44.714285714285715,-4.285714285714286,-31.714285714285715,-24.285714285714285,11.857142857142858,-45.142857142857146,-49.857142857142854,-54.285714285714285,-42.285714285714285,-37.0,-22.142857142857142,-38.0,-24.142857142857142,-44.0,-38.42857142857143,-44.0,-27.285714285714285
